latitude,longitude,cluster
12.991379,77.6577427,0
13.09554,77.5925667,0
12.9531543,77.5384246,0
13.0145233,77.5839869,0
12.9592974,77.5557433,0
12.9569635,77.5488279,0
12.9569065,77.5491212,0
12.9568062,77.5491629,0
12.9678093,77.5681249,0
12.9805221,77.5579018,0
12.9183015,77.6419329,1
12.9558795,77.5457956,0
12.9807419,77.5490731,0
12.9691233,77.5874239,0
13.009539,77.6970074,0
12.9869408,77.5189607,4
12.9364634,77.5179613,0
13.0584517,77.59327,0
13.1463017,77.6183496,0
12.9667962,77.5873074,0
12.9768435,77.5648295,0
12.9761392,77.5645986,0
12.9858849,77.5227976,4
12.936608,77.5189474,0
13.2572593,77.7120071,-1
12.9526488,77.699876,1
12.9144023,77.624318,0
12.9425141,77.5254893,0
12.9580995,77.5535743,0
12.9580505,77.5535403,0
12.9804045,77.5719092,0
12.8890739,77.6394383,0
12.9804762,77.5719475,0
12.9282977,77.5459634,7
13.0424115,77.5925746,0
12.9734202,77.6215549,0
12.90672447,77.54537324,22
12.9859417,77.5512283,0
12.955889,77.718815,1
13.039208,77.5183806,0
13.0530554,77.593531,0
12.9237306,77.6474668,1
13.0410608,77.6168504,0
12.98066,77.5973363,0
13.0146481,77.5839784,0
12.9759169,77.5872273,0
12.9771399,77.5991126,0
12.9923411,77.712944,13
13.0461559,77.5043676,0
13.0295451,77.538472,0
13.0377638,77.6267149,0
12.9422816,77.6972978,1
13.03768,77.6264683,0
12.95236447,77.60536618,0
12.9591615,77.5557552,0
12.9705526,77.5869031,0
12.9067083,77.6288629,0
13.021745,77.5322883,0
12.9530767,77.5418967,0
12.9862929,77.6462931,0
12.9433721,77.5263333,0
13.0440662,77.5088438,0
13.0110103,77.5836395,0
12.9769842,77.6087452,0
13.0444098,77.5091487,0
13.0147278,77.5839424,0
13.0139284,77.5837687,0
13.0095235,77.6971236,0
13.0279028,77.5353479,0
12.9571883,77.5924233,0
12.9570052,77.592585,0
12.973635,77.5693833,0
13.0282752,77.6325668,0
12.9825195,77.5680083,0
12.9183119,77.6213645,0
13.0187377,77.5575234,0
12.9817415,77.57036,0
12.989235,77.5503267,0
12.9622433,77.5628658,0
12.9648247,77.5860978,0
13.0082175,77.5718546,0
13.041165,77.61586,0
12.92517281,77.55040954,7
12.9318961,77.5445289,7
12.96781849,77.58867461,0
12.9760586,77.58741676,0
12.9267553,77.5480187,7
12.8728187,77.651366,0
12.916606,77.5727067,0
13.0100068,77.697073,0
12.98424,77.7525821,3
12.9156294,77.6232459,0
13.0105137,77.5836903,0
12.9153864,77.6238372,0
12.9185257,77.5640918,0
12.9800837,77.5708938,0
13.0347871,77.5299203,0
12.9841251,77.7523025,3
13.0158983,77.5634567,0
13.0124854,77.5690706,0
12.9835042,77.7542333,3
13.014242,77.5837912,0
12.9604518,77.5568989,0
12.9588379,77.5167415,4
12.9820162,77.5946442,0
12.9567627,77.5487381,0
12.9600442,77.5152153,4
12.9098679,77.5728551,0
12.9241444,77.6284508,0
13.0170526,77.6610443,0
12.9601274,77.5151466,4
13.0379791,77.5213339,0
12.985467,77.6440847,0
12.9650521,77.5841699,0
13.010126,77.697428,0
12.9596289,77.5935194,0
12.9715567,77.61055,0
12.9678645,77.58707,0
12.975301,77.5528909,0
12.9591628,77.6564583,20
13.1903941,77.645517,23
13.0431399,77.5569094,0
12.9846285,77.5721881,0
13.0428559,77.5141114,0
12.9280618,77.619855,0
13.0994681,77.5996034,0
12.9542104,77.5853556,0
12.9248314,77.6281913,0
12.9541751,77.5854747,0
12.9279733,77.6200661,0
12.9527203,77.5416774,0
13.0156313,77.704657,0
13.0115219,77.6982565,0
13.0116632,77.6983952,0
13.0439017,77.553985,0
13.0676698,77.5933693,0
13.0106783,77.5837517,0
12.9579569,77.5525429,0
13.0462883,77.5559138,0
13.097869,77.5991048,0
12.9596295,77.5870868,0
12.9819749,77.5946058,0
13.0283245,77.5191569,-1
13.0985256,77.5967956,0
12.9884411,77.7299393,2
12.97570957,77.56103534,0
13.0469855,77.5915374,0
12.9716991,77.5939954,0
12.9067124,77.629152,0
12.9757999,77.5874675,0
13.0361728,77.5253839,0
12.9879355,77.5806882,0
13.0383584,77.6259551,0
12.987799,77.5807004,0
12.9639277,77.5838883,0
12.8397656,77.6770241,8
12.90665577,77.54570637,22
12.8696027,77.6535417,0
12.9677167,77.5879114,0
12.9169179,77.5952536,0
12.9168906,77.5968291,0
13.121748,77.6112371,0
12.9656291,77.5868576,0
12.9610754,77.5591434,0
13.0948709,77.5970935,0
12.9682207,77.5862301,0
12.9712674,77.5664824,0
13.1219076,77.6113324,0
12.9537637,77.7002069,1
12.9836459,77.6396991,0
12.8718258,77.6512363,0
12.96067984,77.6415265,0
12.973691,77.6145877,0
12.9420143,77.6971725,1
12.97945013,77.56429952,0
13.030269,77.6306842,0
12.9744637,77.5780192,0
13.0248541,77.5110395,-1
12.9109835,77.6267571,0
13.0108338,77.5502638,0
13.0155673,77.5633378,0
13.0155868,77.5632866,0
13.0935833,77.597035,0
12.938604,77.5982884,0
12.9554605,77.5921855,0
12.9163048,77.6362865,24
13.0391417,77.5896083,0
12.9512713,77.6212992,14
13.0348604,77.5295743,0
13.0436796,77.5537056,0
13.0189794,77.6560546,0
12.953035,77.541695,0
13.0377031,77.5221845,0
13.0299338,77.537971,0
12.9657332,77.5747475,0
12.9721457,77.6194894,0
13.03937262,77.58946005,0
12.9652339,77.586865,0
13.0691,77.59272,0
13.0293502,77.6317432,0
12.9994744,77.5499404,0
13.0379883,77.6261287,0
13.0379807,77.6261216,0
12.9765011,77.60121,0
12.9738007,77.6128385,0
12.9951683,77.60826,0
12.9555144,77.54578,0
12.9256233,77.62557,0
12.9520071,77.5407089,0
12.9833671,77.5961021,0
13.009805,77.5060113,-1
13.0350335,77.5298058,0
12.9531981,77.5418085,0
12.9832805,77.5768463,0
13.045595,77.5082543,0
12.9696417,77.591225,0
13.0280651,77.5409989,0
13.0717897,77.6336631,-1
12.9961071,77.5961519,0
13.1219633,77.6108767,0
13.0167089,77.56125,0
13.0400136,77.5184541,0
12.9042732,77.6273591,0
12.904245,77.627325,0
12.94357128,77.52651089,0
12.8696266,77.6544993,0
13.0331916,77.5410117,0
12.9151344,77.6238216,0
13.0395183,77.5895333,0
13.0192745,77.6554942,0
13.0172915,77.5607419,0
12.9368014,77.519002,0
12.944975,77.5273265,0
12.9757417,77.5623567,0
12.9234334,77.5801682,0
12.9210909,77.6202132,0
12.9651426,77.5861138,0
12.953675,77.717451,1
12.9726064,77.6083965,0
12.9720341,77.6195253,0
12.9494619,77.5367796,0
12.9537683,77.5428163,0
12.9880208,77.5097003,4
13.0661392,77.5930153,0
12.9531,77.5387567,0
12.9463439,77.5959129,0
12.9439104,77.5276695,0
13.0243398,77.6430457,0
13.0185251,77.555344,0
13.0765848,77.5928971,0
12.9538997,77.5433473,0
12.972265,77.5940561,0
12.9064531,77.5944581,-1
12.9894785,77.581634,0
12.9893966,77.5816778,0
12.9892875,77.58177,0
12.9386484,77.6346265,0
12.9358179,77.5140104,0
12.9761296,77.5644983,0
13.0436334,77.5085101,0
13.0356304,77.5240893,0
12.977942,77.5451052,0
12.9755916,77.626261,0
12.9930741,77.5953395,0
12.9772619,77.5855295,0
12.94509038,77.52761312,0
12.9380854,77.6280395,0
13.0456453,77.5912593,0
12.9787617,77.5849233,0
12.9785728,77.5851419,0
13.0414092,77.5170524,0
12.9874171,77.5877396,0
12.9820444,77.5674354,0
12.9200999,77.6207323,0
12.9755981,77.5540052,0
13.0079755,77.6922005,0
13.0395749,77.5898222,0
13.039513,77.5897673,0
12.953135,77.543355,0
12.9574012,77.551555,0
12.9592633,77.65562,20
12.9574283,77.5514016,0
12.9122363,77.5998295,0
12.9552234,77.620708,14
12.9264655,77.5968284,0
13.0399989,77.5181856,0
12.9859119,77.5515322,0
12.9573283,77.5520921,0
12.9798615,77.5726578,0
12.979777,77.5727436,0
12.9794645,77.5729979,0
12.8775217,77.5953483,0
13.1008376,77.5997292,0
12.9756917,77.5479034,0
13.0089831,77.5804427,0
13.0147468,77.5841493,0
12.976525,77.5863883,0
12.9757721,77.5524786,0
12.9757672,77.5524914,0
13.0400284,77.518141,0
12.9652497,77.5997154,0
12.9437231,77.5679238,0
13.0449289,77.5567256,0
12.9640752,77.5696,0
12.9652524,77.5865938,0
12.9889233,77.5081603,4
12.9910794,77.6565499,0
12.9548221,77.5448369,0
13.1069226,77.6021895,0
12.9779433,77.58451,0
13.0145642,77.584139,0
12.9197361,77.6209668,0
12.9911083,77.6568817,0
12.9614255,77.5627796,0
13.1400852,77.6176868,0
13.091295,77.5952417,0
12.9360492,77.535686,-1
12.9364185,77.6063347,0
13.0103033,77.6977946,0
13.0075342,77.5485942,0
12.9820333,77.5671933,0
13.1056933,77.6012567,0
12.9413783,77.5975317,0
12.9764557,77.5992382,0
13.0038827,77.5499401,0
13.0187672,77.5576035,0
13.0286172,77.6315961,0
13.0284821,77.6316321,0
13.0423424,77.5147078,0
13.0454566,77.5074545,0
13.0537964,77.5933894,0
13.0537775,77.593432,0
12.9064117,77.5438583,22
12.9329825,77.6882706,1
13.0452492,77.507926,0
12.9570831,77.7004329,1
12.9923012,77.7160412,13
12.9668138,77.6205865,0
12.8945185,77.598201,0
13.0179155,77.5563817,0
13.0178929,77.5562632,0
12.9761508,77.6016943,0
12.9639082,77.5819049,0
12.9634157,77.5835349,0
12.9949399,77.6081378,0
13.0176661,77.5560062,0
12.9594013,77.7012209,1
12.99452,77.6051983,0
12.9629602,77.6417244,0
13.0394681,77.5897755,0
13.0290884,77.5427061,0
12.9364366,77.6063688,0
12.919942,77.5624417,0
12.9794464,77.5912522,0
12.9787147,77.5914034,0
12.9882925,77.731744,2
13.010332,77.6977171,0
12.9579126,77.5536923,0
13.0144727,77.5836984,0
12.9846924,77.5723255,0
12.9821704,77.5951415,0
13.032092,77.6216355,-1
13.0415656,77.6135358,0
12.9556341,77.7155545,1
12.9563482,77.7148885,1
12.8535988,77.666219,6
12.9670383,77.6213517,0
12.9121191,77.4846636,35
12.9720741,77.6070253,0
13.0189936,77.7075788,0
12.9351101,77.6244937,0
12.9882997,77.5093716,4
13.0416559,77.613576,0
13.018122,77.6578346,0
13.0181804,77.5837847,0
12.9154183,77.5654563,0
12.9633886,77.5834722,0
12.9154494,77.565348,0
13.0223223,77.5512338,0
13.0290894,77.5405327,0
12.9580733,77.5739611,0
12.9576963,77.5738038,0
12.9531571,77.5390721,0
12.9967908,77.6141053,0
12.9367619,77.6042231,0
12.9978216,77.5516006,0
13.010846,77.5836326,0
13.0112692,77.583467,0
13.0113427,77.5834938,0
13.0113427,77.5834938,0
12.8993805,77.6006482,0
13.0433943,77.5526026,0
13.118445,77.6084047,0
13.0655083,77.5932767,0
12.986405,77.5888765,0
12.9382439,77.521922,0
12.950635,77.53755,0
12.95620419,77.5484401,0
12.9560652,77.6937924,1
12.97832764,77.54393771,0
12.97828407,77.54400961,0
13.009748,77.5058788,-1
13.0015734,77.5531602,0
13.1908827,77.6457956,23
13.0714467,77.59293,0
13.1906979,77.6456185,23
12.8549049,77.6652258,6
12.9605952,77.5879005,0
13.1909322,77.6458777,23
13.1909815,77.6460922,23
12.9651619,77.5682358,0
12.9651619,77.5682358,0
12.9651619,77.5682358,0
12.9651619,77.5682358,0
12.9673651,77.5878585,0
13.00353423,77.6195401,0
12.9239601,77.6280755,0
12.98872458,77.57410491,0
12.98872458,77.57410491,0
12.9572214,77.5518973,0
12.9832488,77.5605833,0
12.9871352,77.572294,0
12.9710787,77.5836129,0
12.8923874,77.6378858,0
12.9493392,77.5930518,0
12.9593399,77.6551777,20
12.92537823,77.61795826,0
13.0192499,77.6558144,0
12.964232,77.5798997,0
13.1404344,77.6172696,0
12.9171327,77.5736571,0
12.93788005,77.53190722,0
12.974705,77.570679,0
13.043795,77.5596997,0
12.9680452,77.6062151,0
13.0441174,77.5574899,0
12.9680759,77.6063041,0
13.0161433,77.5840293,0
12.9521802,77.4999403,4
12.9679836,77.5920808,0
12.9052933,77.6276437,0
12.9682323,77.5918429,0
13.0409834,77.6176005,0
12.8898883,77.563975,21
12.9654851,77.6254524,0
12.9624886,77.5656329,0
12.9022284,77.6011471,0
12.9794862,77.6032537,0
13.0456599,77.5070149,0
12.9814749,77.6311345,0
12.9801212,77.5555583,0
12.9530288,77.5417742,0
13.0440858,77.5569944,0
13.095465,77.59462,0
12.9562695,77.5771049,0
12.9282778,77.6821992,1
12.9706782,77.5873591,0
12.9845704,77.5973823,0
12.9659604,77.5866912,0
12.9310883,77.6868476,1
12.915939,77.6161326,0
12.9901791,77.5929688,0
13.1000543,77.5989273,0
13.0315818,77.5348312,0
13.0427683,77.610235,0
13.0107285,77.5837313,0
13.0416105,77.6118695,0
13.0299844,77.540239,0
12.9522333,77.54072,0
13.0170433,77.5539883,0
12.9801916,77.5854006,0
12.9800181,77.585907,0
12.9803815,77.5706442,0
12.9062833,77.6271617,0
12.9800645,77.570478,0
12.9840039,77.640239,0
12.9783724,77.6422748,0
12.9760171,77.6124675,0
13.103002,77.5862525,0
12.9753317,77.6074433,0
12.9758096,77.6135061,0
12.8579389,77.6620332,6
13.0410203,77.6209527,0
13.0305009,77.5403726,0
12.9580524,77.5738577,0
13.0168856,77.5560218,0
12.9831901,77.576514,0
13.0179617,77.6572369,0
12.9259676,77.5491487,7
12.9642133,77.5855333,0
12.9282683,77.5460967,7
12.9579383,77.6061417,0
13.0413279,77.6153603,0
12.9807656,77.570627,0
13.0413233,77.6153582,0
13.0040658,77.6122612,0
12.958163,77.5546998,0
13.0430717,77.5914067,0
12.9369791,77.6273316,0
13.0248829,77.5112264,-1
12.9782935,77.5436533,0
13.0851517,77.5942417,0
12.9763471,77.5648102,0
12.96342,77.5684149,0
12.8407319,77.6765618,8
12.9802432,77.5710367,0
12.9532472,77.5385721,0
12.92053202,77.62054794,0
12.96217395,77.58940733,0
12.9637748,77.5839557,0
12.983006,77.5764358,0
13.039535,77.5188367,0
12.98570454,77.52281837,4
12.9987039,77.5421048,0
12.9658006,77.6092006,0
12.9654768,77.5866092,0
12.9758817,77.5827076,0
12.9736814,77.5816468,0
12.9164149,77.6095046,0
13.097061,77.5990244,0
12.988945,77.5080933,4
13.0361721,77.5210965,0
13.0360284,77.5212459,0
12.8408359,77.6755563,8
12.9487705,77.5356957,0
12.9887519,77.5086749,4
12.9851111,77.572661,0
12.8416728,77.6761745,8
13.0456409,77.5067663,0
13.0455952,77.5066942,0
12.9356317,77.6015033,0
12.9155886,77.5696952,0
12.9250436,77.6336263,0
13.00276995,77.62205239,0
12.9576733,77.6059368,0
12.9261816,77.5487883,7
12.9318958,77.6226676,0
13.0846996,77.5935494,0
13.014277,77.5710341,0
12.9165574,77.5720374,0
12.9868689,77.5207125,4
13.0401786,77.5898075,0
12.9582124,77.5537737,0
12.9833422,77.5769954,0
12.9635736,77.5800627,0
12.9297671,77.6330898,-1
12.960769,77.5591862,0
12.9459939,77.5272866,0
12.9658372,77.6046388,0
12.9847744,77.5746584,0
12.9918713,77.6584789,0
12.9918867,77.658525,0
12.9918261,77.6584975,0
12.9918633,77.6585867,0
12.9671027,77.588061,0
12.9700048,77.5681094,0
12.9473331,77.5943794,0
12.9671389,77.5881165,0
13.0389132,77.5901535,0
13.0146125,77.5747089,0
13.0311135,77.6306303,0
13.0466555,77.579201,0
12.96707,77.6109833,0
12.94805227,77.53459411,0
12.9537563,77.5425611,0
12.9145333,77.6244151,0
12.9257819,77.6765102,1
13.0805574,77.5930406,0
12.9144667,77.6244317,0
12.9583148,77.605948,0
13.0184867,77.5316683,0
13.0198264,77.5524171,0
13.0212649,77.5320361,0
12.9574481,77.5194348,4
12.8904183,77.5980667,0
13.0168962,77.5569009,0
12.96111871,77.5874234,0
12.96767351,77.58722674,0
12.96515466,77.59676528,0
12.9789323,77.6022673,0
13.0113749,77.5510185,0
12.95658312,77.59249002,0
12.97378758,77.57801069,0
12.96214881,77.59464987,0
12.96312083,77.5881958,0
12.9267035,77.6784255,1
12.9882871,77.5770102,0
12.9624257,77.5946113,0
12.9921654,77.7158764,13
12.9395521,77.6950925,1
12.9912403,77.6576141,0
12.991445,77.6579883,0
12.9613709,77.5594103,0
13.008159,77.6952927,0
13.0695006,77.6335078,-1
12.9478614,77.5340723,0
13.057255,77.5466583,31
12.9163886,77.6151469,0
13.0186672,77.5840578,0
12.9831508,77.5881278,0
12.9664333,77.6069683,0
12.9457717,77.5273583,0
12.945655,77.596045,0
12.9856007,77.5883524,0
13.0418676,77.5941076,0
12.9356876,77.5127053,0
13.2406463,77.7025709,-1
12.9163433,77.5858583,0
12.9202334,77.589433,0
13.0181617,77.5317339,0
12.8892087,77.5978332,0
12.9164285,77.6151433,0
12.8847212,77.5963175,0
12.9858727,77.5517909,0
12.9059033,77.6278133,0
12.9047767,77.62753,0
12.881902,77.5958795,0
12.9075554,77.629135,0
12.9072033,77.6285997,0
12.9070825,77.6288229,0
12.9065703,77.6286492,0
12.9051034,77.5431834,22
12.9048952,77.5437506,22
12.9044313,77.5443208,22
12.9039225,77.5443594,22
12.8777885,77.5953198,0
12.9023556,77.5444541,22
12.9837375,77.596661,0
12.9272967,77.6212383,0
12.9272868,77.6212291,0
12.9272868,77.6212291,0
12.92729,77.6210933,0
12.9274814,77.6212697,0
12.9274814,77.6212697,0
12.9274636,77.6212365,0
12.9274636,77.6212365,0
13.0996177,77.5885782,0
13.12531,77.6123167,0
12.9250727,77.6176665,0
12.9255468,77.6173667,0
12.9278348,77.6159838,0
12.9675551,77.5908857,0
12.9314151,77.6227754,0
12.9314151,77.6227754,0
12.9315638,77.6226913,0
12.9314927,77.6225891,0
13.0346275,77.5296722,0
12.9280167,77.6161717,0
12.9271967,77.6166533,0
12.92479,77.6180883,0
12.9236733,77.6187883,0
12.9235967,77.6188583,0
12.9235967,77.6188583,0
12.9223283,77.61967,0
12.921255,77.6203717,0
12.9191955,77.6215182,0
12.9190583,77.6215632,0
12.9272453,77.6159004,0
12.9272551,77.6158537,0
12.9608507,77.5884066,0
12.927361,77.6158835,0
12.9266848,77.6156152,0
12.9189891,77.6216516,0
13.0991084,77.5971696,0
13.00271757,77.62213905,0
13.0948303,77.5974484,0
12.9820806,77.5941962,0
12.92471029,77.61814836,0
12.92471029,77.61814836,0
12.9212221,77.6152147,0
12.9212875,77.6186665,0
12.9212875,77.6186665,0
12.9212261,77.6185914,0
12.9225209,77.6193212,0
12.9237484,77.6187725,0
12.9237653,77.6185867,0
12.9244873,77.6183078,0
12.9238886,77.6186386,0
12.9238886,77.6186386,0
12.9238759,77.6186135,0
12.9238208,77.6186519,0
12.9237753,77.6186844,0
12.9235861,77.6188269,0
12.9235423,77.6188522,0
12.9234202,77.6188619,0
12.9230005,77.6192421,0
12.9222922,77.619623,0
12.9221576,77.6197995,0
12.9736958,77.5500099,0
12.9251713,77.6197223,0
12.9255671,77.620152,0
12.9255671,77.620152,0
12.8911333,77.5939243,0
12.9254757,77.6201648,0
12.9253932,77.620126,0
12.9252589,77.6193193,0
12.9250243,77.6192333,0
12.9246202,77.6183694,0
12.9251232,77.6176912,0
12.9255101,77.6173565,0
12.9866163,77.5722159,0
12.9364705,77.5182299,0
12.8730316,77.59432,0
12.9853304,77.7526934,3
13.0131711,77.5837285,0
13.0428512,77.590721,0
13.0292432,77.5405226,0
12.9483033,77.5936751,0
12.9770258,77.57439,0
12.9549201,77.5445121,0
12.893588,77.5989032,0
12.9766497,77.6006059,0
13.117965,77.6090233,0
12.9980438,77.5528186,0
12.998122,77.5527276,0
12.9981203,77.5527235,0
13.0177844,77.5596465,0
13.040181,77.5182591,0
12.9509307,77.6233046,14
12.982252,77.5663007,0
13.04366,77.5564883,0
12.95574528,77.71852208,1
13.0348953,77.5294632,0
12.9159184,77.6230582,0
12.9513236,77.4994628,4
12.9993662,77.5713043,0
13.0271111,77.633527,0
13.0344285,77.5302631,0
13.0343816,77.5303494,0
13.1220896,77.6104067,0
13.1218981,77.6109722,0
13.0783123,77.5921644,0
13.0176124,77.5598964,0
12.9531077,77.5417642,0
12.9796588,77.613821,0
12.9708113,77.6046352,0
12.965855,77.619705,0
12.9654566,77.5848874,0
13.0174853,77.5841862,0
12.9679011,77.5873307,0
13.0958876,77.5975963,0
13.095423,77.5976011,0
12.9762084,77.5645308,0
12.986545,77.64728037,0
12.9758261,77.5869087,0
12.8910067,77.6383517,0
13.0117764,77.5544196,0
12.9668949,77.5881611,0
12.9830203,77.5923225,0
12.9741244,77.578679,0
12.9838987,77.5747584,0
13.037647,77.5228461,0
13.0954983,77.5943299,0
12.9507677,77.623429,14
12.9875168,77.5196853,4
12.9345488,77.609821,0
12.983283,77.6033745,0
12.980467,77.5732257,0
12.9128351,77.485156,35
13.0311401,77.5355559,0
12.9537877,77.5427674,0
12.9791825,77.5852059,0
12.93798831,77.69940685,1
12.8892407,77.639971,0
13.1257833,77.6128,0
13.0013268,77.6119897,0
13.0169614,77.5604211,0
12.9522166,77.5408844,0
12.9764205,77.5991521,0
12.9060618,77.5856503,0
13.0544417,77.5930777,0
12.9167997,77.5949354,0
12.9063758,77.6294866,0
12.9289379,77.6003008,0
12.9515671,77.6213778,14
12.9289166,77.600397,0
12.9290681,77.6003272,0
13.0397379,77.5185149,0
12.8906261,77.5979213,0
12.9462213,77.5954317,0
13.0403758,77.518198,0
12.9842769,77.5717217,0
12.9730328,77.5391616,0
12.9730708,77.5389574,0
13.0835218,77.5940989,0
13.017155,77.6602635,0
12.9836352,77.5773592,0
12.959235,77.603915,0
13.0711139,77.5924861,0
13.0705405,77.6365085,-1
12.9165708,77.6017595,0
12.9930435,77.5955639,0
12.9850716,77.5728682,0
13.2643753,77.7178939,-1
13.006697,77.5790373,0
12.9519068,77.605028,0
12.9849653,77.5556492,0
12.9161461,77.6328869,24
12.9580289,77.641463,0
12.9888638,77.5085497,4
12.9654287,77.6176745,0
12.9569157,77.699063,1
12.8925403,77.5987305,0
12.9632575,77.5847532,0
12.9847078,77.6456367,0
13.0113039,77.6987685,0
13.0144394,77.5838724,0
12.9590598,77.5558196,0
12.9377126,77.5210857,0
13.122859,77.6107018,0
12.9146239,77.6247056,0
12.980341,77.5717396,0
12.9582488,77.5547261,0
12.9802782,77.5718032,0
12.9910701,77.6570574,0
13.0373812,77.6273298,0
13.035305,77.5275093,0
12.9756365,77.5404412,0
13.0375218,77.5227216,0
12.9208567,77.6651001,1
12.9837139,77.592678,0
12.9383656,77.5216191,0
12.9586717,77.5931683,0
13.0976447,77.5912615,0
12.9799069,77.5726695,0
12.9793739,77.6021749,0
12.9825565,77.6353914,0
13.0145744,77.5731244,0
13.0145282,77.5731371,0
13.0374095,77.6273374,0
13.0373806,77.6273317,0
12.9637808,77.5840201,0
12.957596,77.6057847,0
12.9609004,77.5838866,0
13.0436637,77.5578221,0
13.0403782,77.5179997,0
12.9061052,77.5732456,0
13.103938,77.6005304,0
12.9380022,77.6978036,1
12.9928238,77.6096432,0
12.9935392,77.5957784,0
12.9815094,77.6310739,0
12.9820774,77.5700018,0
12.9810524,77.5707182,0
12.9810524,77.5707182,0
12.9442984,77.5272484,0
12.983789,77.5901262,0
12.9328783,77.6882517,1
12.9832675,77.5746214,0
12.9709443,77.587546,0
12.9603057,77.5875364,0
12.915295,77.6235295,0
12.9666565,77.5948157,0
12.9696616,77.5847414,0
12.9677185,77.5867701,0
12.9677394,77.587136,0
12.9371547,77.6271567,0
13.038844,77.5204107,0
12.9572866,77.551329,0
12.957458,77.5516367,0
12.9574666,77.5513906,0
12.9572533,77.5515533,0
12.9614516,77.6355409,0
12.9483534,77.5797302,0
12.9646867,77.575565,0
12.972798,77.6032391,0
13.0284451,77.5412394,0
13.0274218,77.6343822,0
12.91950551,77.63809397,24
13.016758,77.5568293,0
12.9119929,77.4857918,35
12.9562,77.54666,0
12.9547126,77.6207576,14
12.9233939,77.5542916,7
12.9461785,77.5952524,0
12.9870531,77.5799662,0
12.9679208,77.5925041,0
13.01686,77.584215,0
13.0160246,77.5837002,0
13.0165338,77.7038685,0
13.0166458,77.556596,0
12.9727963,77.5692798,0
12.9424214,77.5973837,0
12.9791717,77.60222,0
12.9791644,77.6022334,0
12.9575878,77.5193327,4
12.9833721,77.5968642,0
12.994696,77.6159391,0
12.9946896,77.6158838,0
13.0288429,77.5396088,0
13.0407918,77.6217432,0
13.04109,77.62152,0
12.9031222,77.5733822,0
12.9031121,77.5734395,0
13.0108226,77.6618606,0
12.9364699,77.5198595,0
12.9606579,77.5592018,0
13.0117765,77.5545592,0
12.9923303,77.5746787,0
12.9819805,77.5946333,0
12.9669509,77.5871244,0
12.9162218,77.570226,0
12.9505832,77.6055567,0
12.9882218,77.5875527,0
12.9156014,77.5999341,0
13.0462699,77.5912839,0
13.1255092,77.6126205,0
12.9497527,77.6205634,14
13.0423409,77.5149613,0
13.0157041,77.5842011,0
13.034555,77.5300311,0
12.96353,77.5851583,0
12.9633286,77.5851432,0
13.0293074,77.539579,0
13.0436821,77.5536264,0
12.9609199,77.6392836,0
12.97820738,77.6407515,0
12.977294,77.6088134,0
12.9833886,77.5969668,0
12.8823232,77.5958214,0
12.9841472,77.6405357,0
12.9677656,77.5881059,0
12.9747553,77.5711334,0
12.9747583,77.5712517,0
12.9635098,77.5841749,0
12.9641586,77.5697623,0
13.014586,77.5837856,0
12.9651307,77.5840764,0
12.9274831,77.6214437,0
12.9461012,77.5293148,0
12.9539393,77.5913069,0
12.9738689,77.5662785,0
13.0413267,77.5168577,0
12.9822795,77.5978809,0
12.9762499,77.6018865,0
12.9528015,77.5408058,0
12.9750937,77.6257356,0
13.0023265,77.5943573,0
12.9721318,77.619511,0
13.0859327,77.5945514,0
13.0388301,77.5894571,0
13.0844319,77.5941662,0
13.0115572,77.6986768,0
12.98205505,77.56489837,0
13.01776168,77.55853225,0
13.0421218,77.5939679,0
13.0984757,77.5969049,0
13.0167887,77.6608038,0
13.0198686,77.6528368,0
13.0325119,77.5336364,0
12.9756263,77.586833,0
12.9801325,77.588269,0
12.9679099,77.5872544,0
12.9871704,77.5984368,0
12.9591464,77.6575131,20
13.0744799,77.592693,0
12.95008982,77.53760297,0
12.993323,77.607171,0
13.0697157,77.5915028,0
13.1008567,77.582507,0
13.056604,77.5466758,31
13.00398224,77.61968747,0
13.0446941,77.508278,0
13.0438055,77.5538975,0
12.9684284,77.5947366,0
13.0329262,77.5416645,0
12.9439105,77.6031489,0
12.9224646,77.6685303,1
13.0406926,77.5187639,0
12.9045353,77.6274563,0
12.9747136,77.5706363,0
13.068725,77.5930883,0
13.0166933,77.556694,0
12.9172787,77.5735724,0
12.9738325,77.5501829,0
12.9368467,77.60281,0
12.9573917,77.6058233,0
12.889236,77.563721,21
13.0394053,77.5184935,0
13.0412569,77.5167989,0
12.9616882,77.5842053,0
12.9782967,77.6287556,0
13.0023047,77.6121721,0
12.9740557,77.5662098,0
13.2483559,77.7156178,-1
12.9992699,77.5715185,0
12.9633292,77.5672813,0
13.0079571,77.6930806,0
13.0143881,77.5847013,0
12.9561053,77.5857608,0
12.9828272,77.519876,4
12.934646,77.5127906,0
12.9879785,77.5777092,0
12.9879474,77.5776453,0
12.916416,77.61213,0
12.907347,77.5468036,22
12.963228,77.5802106,0
12.9548151,77.5916034,0
13.0288967,77.5396608,0
12.9527733,77.5413383,0
13.021064,77.528271,0
12.9947151,77.7178932,13
12.994492,77.5541902,0
12.960184,77.556547,0
13.0161219,77.6613489,0
12.9732529,77.5378244,0
13.0144341,77.5853537,0
12.9670407,77.588336,0
12.9539532,77.5854067,0
13.0293508,77.5395501,0
12.95858962,77.57766366,0
12.9279414,77.546384,7
13.0101501,77.5907672,0
12.9681003,77.5871811,0
13.0403572,77.623926,0
